province,district,year,month,precip_mm,sunshine_hours_month
Istanbul,Kartal,2018,9,70.6,315.0
Istanbul,Kartal,2018,10,30.2,256.0
Istanbul,Kartal,2018,11,89.3,172.0
Istanbul,Kartal,2018,12,179.4,132.0
Istanbul,Kartal,2019,1,126.3,141.0
Istanbul,Kartal,2019,2,78.5,168.0
Istanbul,Kartal,2019,3,32.3,290.0
Istanbul,Kartal,2019,4,57.9,304.0
Istanbul,Kartal,2019,5,45.2,383.0
Istanbul,Kartal,2019,6,34.4,401.0
Istanbul,Kartal,2019,7,37.6,409.0
Istanbul,Kartal,2019,8,58.1,381.0
Istanbul,Kartal,2019,9,19.3,343.0
Istanbul,Kartal,2019,10,46.0,285.0
Istanbul,Kartal,2019,11,61.1,233.0
Istanbul,Kartal,2019,12,82.0,170.0
Istanbul,Kartal,2020,1,122.1,166.0
Istanbul,Kartal,2020,2,82.3,198.0
Istanbul,Kartal,2020,3,88.0,231.0
Istanbul,Kartal,2020,4,55.0,291.0
Istanbul,Kartal,2020,5,69.5,367.0
Istanbul,Kartal,2020,6,73.4,399.0
Istanbul,Kartal,2020,7,6.5,419.0
Istanbul,Kartal,2020,8,12.2,404.0
Istanbul,Kartal,2020,9,25.8,343.0
Istanbul,Kartal,2020,10,81.3,279.0
Istanbul,Kartal,2020,11,26.4,234.0
Istanbul,Kartal,2020,12,29.7,170.0
Istanbul,Kartal,2021,1,140.5,173.0
Istanbul,Kartal,2021,2,73.0,214.0
Istanbul,Kartal,2021,3,100.2,224.0
Istanbul,Kartal,2021,4,72.9,280.0
Istanbul,Kartal,2021,5,49.9,389.0
Istanbul,Kartal,2021,6,86.6,369.0
Istanbul,Kartal,2021,7,72.8,414.0
Istanbul,Kartal,2021,8,15.7,398.0
Istanbul,Kartal,2021,9,28.2,333.0
Istanbul,Kartal,2021,10,48.1,255.0
Istanbul,Kartal,2021,11,79.3,206.0
Istanbul,Kartal,2021,12,106.5,173.0
Istanbul,Kartal,2022,1,84.1,189.0
Istanbul,Kartal,2022,2,113.9,167.0
Istanbul,Kartal,2022,3,52.8,246.0
Istanbul,Kartal,2022,4,91.2,284.0
Istanbul,Kartal,2022,5,20.6,401.0
Istanbul,Kartal,2022,6,57.7,378.0
Istanbul,Kartal,2022,7,36.9,423.0
Istanbul,Kartal,2022,8,107.6,369.0
Istanbul,Kartal,2022,9,58.4,332.0
Istanbul,Kartal,2022,10,35.2,264.0
Istanbul,Kartal,2022,11,53.0,233.0
Istanbul,Kartal,2022,12,44.5,204.0
Istanbul,Kartal,2023,1,22.3,193.0
Istanbul,Kartal,2023,2,76.5,220.0
Istanbul,Kartal,2023,3,143.5,186.0
Istanbul,Kartal,2023,4,123.7,259.0
Istanbul,Kartal,2023,5,73.4,303.0
Istanbul,Kartal,2023,6,66.4,372.0
Istanbul,Kartal,2023,7,39.3,410.0
Istanbul,Kartal,2023,8,5.7,380.0
Istanbul,Kartal,2023,9,39.5,332.0
Istanbul,Kartal,2023,10,44.7,278.0
Istanbul,Kartal,2023,11,287.9,191.0
Istanbul,Kartal,2023,12,80.1,179.0
Istanbul,Kartal,2024,1,129.7,170.0
Istanbul,Kartal,2024,2,36.0,211.0
Istanbul,Kartal,2024,3,62.5,250.0
Istanbul,Kartal,2024,4,34.2,296.0
Istanbul,Kartal,2024,5,51.5,343.0
Istanbul,Kartal,2024,6,6.2,415.0
Istanbul,Kartal,2024,7,59.5,413.0
Istanbul,Kartal,2024,8,14.7,399.0
Istanbul,Kartal,2024,9,96.4,312.0
Istanbul,Kartal,2024,10,26.1,280.0
Istanbul,Kartal,2024,11,84.6,199.0
Istanbul,Kartal,2024,12,162.7,150.0
Istanbul,Kağıthane,2015,1,109.7,190.0
Istanbul,Kağıthane,2015,2,120.9,198.0
Istanbul,Kağıthane,2015,3,69.7,230.0
Istanbul,Kağıthane,2015,4,78.3,323.0
Istanbul,Kağıthane,2015,5,29.4,387.0
Istanbul,Kağıthane,2015,6,32.5,383.0
Istanbul,Kağıthane,2015,7,1.1,433.0
Istanbul,Kağıthane,2015,8,6.0,402.0
Istanbul,Kağıthane,2015,9,80.6,305.0
Istanbul,Kağıthane,2015,10,108.9,221.0
Istanbul,Kağıthane,2015,11,33.0,239.0
Istanbul,Kağıthane,2015,12,26.3,217.0
Istanbul,Kağıthane,2016,1,152.3,211.0
Istanbul,Kağıthane,2016,2,74.4,224.0
Istanbul,Kağıthane,2016,3,71.6,268.0
Istanbul,Kağıthane,2016,4,14.3,352.0
Istanbul,Kağıthane,2016,5,51.4,378.0
Istanbul,Kağıthane,2016,6,14.3,406.0
Istanbul,Kağıthane,2016,7,3.6,432.0
Istanbul,Kağıthane,2016,8,19.7,390.0
Istanbul,Kağıthane,2016,9,46.7,335.0
Istanbul,Kağıthane,2016,10,33.9,249.0
Istanbul,Kağıthane,2016,11,120.1,228.0
Istanbul,Kağıthane,2016,12,136.0,184.0
Istanbul,Kağıthane,2017,1,149.5,145.0
Istanbul,Kağıthane,2017,2,34.4,212.0
Istanbul,Kağıthane,2017,3,57.4,263.0
Istanbul,Kağıthane,2017,4,34.5,326.0
Istanbul,Kağıthane,2017,5,50.5,382.0
Istanbul,Kağıthane,2017,6,65.6,365.0
Istanbul,Kağıthane,2017,7,47.3,399.0
Istanbul,Kağıthane,2017,8,19.2,384.0
Istanbul,Kağıthane,2017,9,31.3,324.0
Istanbul,Kağıthane,2017,10,107.5,254.0
Istanbul,Kağıthane,2017,11,51.4,218.0
Istanbul,Kağıthane,2017,12,80.4,169.0
Istanbul,Kağıthane,2018,1,72.6,162.0
Istanbul,Kağıthane,2018,2,98.0,126.0
Istanbul,Kağıthane,2018,3,109.6,243.0
Istanbul,Kağıthane,2018,4,17.9,356.0
Istanbul,Kağıthane,2018,5,90.3,331.0
Istanbul,Kağıthane,2018,6,58.0,383.0
Istanbul,Kağıthane,2018,7,70.8,421.0
Istanbul,Kağıthane,2018,8,3.8,399.0
Istanbul,Kağıthane,2018,9,63.5,305.0
Istanbul,Kağıthane,2018,10,34.5,252.0
Istanbul,Kağıthane,2018,11,111.3,148.0
Istanbul,Kağıthane,2018,12,169.7,133.0
Istanbul,Kağıthane,2019,1,118.0,136.0
Istanbul,Kağıthane,2019,2,86.3,169.0
Istanbul,Kağıthane,2019,3,40.6,290.0
Istanbul,Kağıthane,2019,4,40.1,310.0
Istanbul,Kağıthane,2019,5,71.9,384.0
Istanbul,Kağıthane,2019,6,10.2,406.0
Istanbul,Kağıthane,2019,7,32.7,403.0
Istanbul,Kağıthane,2019,8,29.0,387.0
Istanbul,Kağıthane,2019,9,20.4,339.0
Istanbul,Kağıthane,2019,10,55.0,269.0
Istanbul,Kağıthane,2019,11,55.8,225.0
Istanbul,Kağıthane,2019,12,80.7,171.0
Istanbul,Kağıthane,2020,1,135.0,166.0
Istanbul,Kağıthane,2020,2,71.0,210.0
Istanbul,Kağıthane,2020,3,75.6,231.0
Istanbul,Kağıthane,2020,4,59.4,284.0
Istanbul,Kağıthane,2020,5,74.7,365.0
Istanbul,Kağıthane,2020,6,115.8,389.0
Istanbul,Kağıthane,2020,7,2.7,413.0
Istanbul,Kağıthane,2020,8,5.4,401.0
Istanbul,Kağıthane,2020,9,26.6,341.0
Istanbul,Kağıthane,2020,10,115.5,271.0
Istanbul,Kağıthane,2020,11,30.5,229.0
Istanbul,Kağıthane,2020,12,36.0,166.0
Istanbul,Kağıthane,2021,1,160.2,169.0
Istanbul,Kağıthane,2021,2,60.5,216.0
Istanbul,Kağıthane,2021,3,92.4,238.0
Istanbul,Kağıthane,2021,4,73.3,280.0
Istanbul,Kağıthane,2021,5,53.1,375.0
Istanbul,Kağıthane,2021,6,123.7,372.0
Istanbul,Kağıthane,2021,7,56.8,420.0
Istanbul,Kağıthane,2021,8,13.8,401.0
Istanbul,Kağıthane,2021,9,37.0,336.0
Istanbul,Kağıthane,2021,10,42.7,239.0
Istanbul,Kağıthane,2021,11,74.8,193.0
Istanbul,Kağıthane,2021,12,96.8,165.0
Istanbul,Kağıthane,2022,1,85.3,181.0
Istanbul,Kağıthane,2022,2,162.5,168.0
Istanbul,Kağıthane,2022,3,49.2,235.0
Istanbul,Kağıthane,2022,4,74.1,285.0
Istanbul,Kağıthane,2022,5,23.2,397.0
Istanbul,Kağıthane,2022,6,51.5,380.0
Istanbul,Kağıthane,2022,7,21.7,423.0
Istanbul,Kağıthane,2022,8,54.1,375.0
Istanbul,Kağıthane,2022,9,55.0,336.0
Istanbul,Kağıthane,2022,10,23.7,271.0
Istanbul,Kağıthane,2022,11,25.7,230.0
Istanbul,Kağıthane,2022,12,57.6,186.0
Istanbul,Kağıthane,2023,1,19.6,179.0
Istanbul,Kağıthane,2023,2,51.9,213.0
Istanbul,Kağıthane,2023,3,156.1,180.0
Istanbul,Kağıthane,2023,4,122.4,261.0
Istanbul,Kağıthane,2023,5,73.2,299.0
Istanbul,Kağıthane,2023,6,45.4,376.0
Istanbul,Kağıthane,2023,7,15.0,422.0
Istanbul,Kağıthane,2023,8,5.7,378.0
Istanbul,Kağıthane,2023,9,51.9,330.0
Istanbul,Kağıthane,2023,10,44.5,270.0
Istanbul,Kağıthane,2023,11,250.5,187.0
Istanbul,Kağıthane,2023,12,79.9,162.0
Istanbul,Kağıthane,2024,1,126.0,160.0
Istanbul,Kağıthane,2024,2,30.6,200.0
Istanbul,Kağıthane,2024,3,65.8,240.0
Istanbul,Kağıthane,2024,4,56.8,296.0
Istanbul,Kağıthane,2024,5,62.5,344.0
Istanbul,Kağıthane,2024,6,19.3,415.0
Istanbul,Kağıthane,2024,7,20.5,423.0
Istanbul,Kağıthane,2024,8,11.1,395.0
Istanbul,Kağıthane,2024,9,85.4,313.0
Istanbul,Kağıthane,2024,10,16.5,274.0
Istanbul,Kağıthane,2024,11,73.3,193.0
Istanbul,Kağıthane,2024,12,120.4,146.0
Istanbul,Küçükçekmece,2015,1,109.7,190.0
Istanbul,Küçükçekmece,2015,2,120.9,198.0
Istanbul,Küçükçekmece,2015,3,69.7,230.0
Istanbul,Küçükçekmece,2015,4,78.3,323.0
Istanbul,Küçükçekmece,2015,5,29.4,387.0
Istanbul,Küçükçekmece,2015,6,32.5,384.0
Istanbul,Küçükçekmece,2015,7,1.1,433.0
Istanbul,Küçükçekmece,2015,8,6.0,402.0
Istanbul,Küçükçekmece,2015,9,80.6,305.0
Istanbul,Küçükçekmece,2015,10,108.9,221.0
Istanbul,Küçükçekmece,2015,11,33.0,239.0
Istanbul,Küçükçekmece,2015,12,26.3,217.0
Istanbul,Küçükçekmece,2016,1,152.3,211.0
Istanbul,Küçükçekmece,2016,2,74.4,224.0
Istanbul,Küçükçekmece,2016,3,71.6,268.0
Istanbul,Küçükçekmece,2016,4,14.3,351.0
Istanbul,Küçükçekmece,2016,5,51.4,378.0
Istanbul,Küçükçekmece,2016,6,14.3,406.0
Istanbul,Küçükçekmece,2016,7,3.6,432.0
Istanbul,Küçükçekmece,2016,8,19.7,390.0
Istanbul,Küçükçekmece,2016,9,46.7,334.0
Istanbul,Küçükçekmece,2016,10,33.9,249.0
Istanbul,Küçükçekmece,2016,11,120.1,228.0
Istanbul,Küçükçekmece,2016,12,136.0,184.0
Istanbul,Küçükçekmece,2017,1,154.9,145.0
Istanbul,Küçükçekmece,2017,2,40.6,211.0
Istanbul,Küçükçekmece,2017,3,48.5,261.0
Istanbul,Küçükçekmece,2017,4,31.8,328.0
Istanbul,Küçükçekmece,2017,5,42.3,382.0
Istanbul,Küçükçekmece,2017,6,59.5,368.0
Istanbul,Küçükçekmece,2017,7,34.1,402.0
Istanbul,Küçükçekmece,2017,8,18.8,384.0
Istanbul,Küçükçekmece,2017,9,36.6,327.0
Istanbul,Küçükçekmece,2017,10,103.0,253.0
Istanbul,Küçükçekmece,2017,11,44.5,221.0
Istanbul,Küçükçekmece,2017,12,79.8,168.0
Istanbul,Küçükçekmece,2018,1,64.5,166.0
Istanbul,Küçükçekmece,2018,2,95.7,137.0
Istanbul,Küçükçekmece,2018,3,109.6,240.0
Istanbul,Küçükçekmece,2018,4,16.1,359.0
Istanbul,Küçükçekmece,2018,5,90.5,336.0
Istanbul,Küçükçekmece,2018,6,58.4,388.0
Istanbul,Küçükçekmece,2018,7,68.6,422.0
Istanbul,Küçükçekmece,2018,8,1.1,398.0
Istanbul,Küçükçekmece,2018,9,66.2,307.0
Istanbul,Küçükçekmece,2018,10,32.9,257.0
Istanbul,Küçükçekmece,2018,11,98.8,148.0
Istanbul,Küçükçekmece,2018,12,156.8,142.0
Istanbul,Küçükçekmece,2019,1,123.2,130.0
Istanbul,Küçükçekmece,2019,2,78.7,170.0
Istanbul,Küçükçekmece,2019,3,40.6,286.0
Istanbul,Küçükçekmece,2019,4,38.0,308.0
Istanbul,Küçükçekmece,2019,5,49.4,381.0
Istanbul,Küçükçekmece,2019,6,12.7,408.0
Istanbul,Küçükçekmece,2019,7,29.8,404.0
Istanbul,Küçükçekmece,2019,8,21.6,389.0
Istanbul,Küçükçekmece,2019,9,17.2,339.0
Istanbul,Küçükçekmece,2019,10,57.9,276.0
Istanbul,Küçükçekmece,2019,11,52.8,231.0
Istanbul,Küçükçekmece,2019,12,63.9,173.0
Istanbul,Küçükçekmece,2020,1,126.6,169.0
Istanbul,Küçükçekmece,2020,2,65.7,211.0
Istanbul,Küçükçekmece,2020,3,72.7,230.0
Istanbul,Küçükçekmece,2020,4,61.9,286.0
Istanbul,Küçükçekmece,2020,5,77.7,366.0
Istanbul,Küçükçekmece,2020,6,73.4,389.0
Istanbul,Küçükçekmece,2020,7,0.9,422.0
Istanbul,Küçükçekmece,2020,8,6.1,402.0
Istanbul,Küçükçekmece,2020,9,10.9,343.0
Istanbul,Küçükçekmece,2020,10,90.8,270.0
Istanbul,Küçükçekmece,2020,11,21.7,230.0
Istanbul,Küçükçekmece,2020,12,34.2,172.0
Istanbul,Küçükçekmece,2021,1,157.9,167.0
Istanbul,Küçükçekmece,2021,2,61.4,215.0
Istanbul,Küçükçekmece,2021,3,88.4,246.0
Istanbul,Küçükçekmece,2021,4,66.8,289.0
Istanbul,Küçükçekmece,2021,5,53.7,376.0
Istanbul,Küçükçekmece,2021,6,83.6,373.0
Istanbul,Küçükçekmece,2021,7,28.2,423.0
Istanbul,Küçükçekmece,2021,8,9.4,403.0
Istanbul,Küçükçekmece,2021,9,24.0,339.0
Istanbul,Küçükçekmece,2021,10,39.4,246.0
Istanbul,Küçükçekmece,2021,11,79.4,188.0
Istanbul,Küçükçekmece,2021,12,79.1,162.0
Istanbul,Küçükçekmece,2022,1,72.4,189.0
Istanbul,Küçükçekmece,2022,2,141.4,160.0
Istanbul,Küçükçekmece,2022,3,48.5,239.0
Istanbul,Küçükçekmece,2022,4,71.7,283.0
Istanbul,Küçükçekmece,2022,5,15.7,397.0
Istanbul,Küçükçekmece,2022,6,41.4,383.0
Istanbul,Küçükçekmece,2022,7,14.1,424.0
Istanbul,Küçükçekmece,2022,8,44.0,377.0
Istanbul,Küçükçekmece,2022,9,66.0,334.0
Istanbul,Küçükçekmece,2022,10,17.0,273.0
Istanbul,Küçükçekmece,2022,11,29.3,226.0
Istanbul,Küçükçekmece,2022,12,63.6,187.0
Istanbul,Küçükçekmece,2023,1,22.2,188.0
Istanbul,Küçükçekmece,2023,2,50.6,216.0
Istanbul,Küçükçekmece,2023,3,119.2,182.0
Istanbul,Küçükçekmece,2023,4,102.9,265.0
Istanbul,Küçükçekmece,2023,5,83.7,309.0
Istanbul,Küçükçekmece,2023,6,30.4,379.0
Istanbul,Küçükçekmece,2023,7,32.8,421.0
Istanbul,Küçükçekmece,2023,8,3.9,376.0
Istanbul,Küçükçekmece,2023,9,69.8,328.0
Istanbul,Küçükçekmece,2023,10,30.3,268.0
Istanbul,Küçükçekmece,2023,11,272.1,184.0
Istanbul,Küçükçekmece,2023,12,111.7,167.0
Istanbul,Küçükçekmece,2024,1,97.8,167.0
Istanbul,Küçükçekmece,2024,2,24.3,200.0
Istanbul,Küçükçekmece,2024,3,70.5,240.0
Istanbul,Küçükçekmece,2024,4,55.5,296.0
Istanbul,Küçükçekmece,2024,5,53.2,346.0
Istanbul,Küçükçekmece,2024,6,21.6,414.0
Istanbul,Küçükçekmece,2024,7,21.7,426.0
Istanbul,Küçükçekmece,2024,8,11.4,392.0
Istanbul,Küçükçekmece,2024,9,81.4,311.0
Istanbul,Küçükçekmece,2024,10,12.7,279.0
Istanbul,Küçükçekmece,2024,11,69.3,197.0
Istanbul,Küçükçekmece,2024,12,138.2,151.0
Istanbul,Maltepe,2015,1,116.7,189.0
Istanbul,Maltepe,2015,2,120.5,189.0
Istanbul,Maltepe,2015,3,68.2,225.0
Istanbul,Maltepe,2015,4,82.2,319.0
Istanbul,Maltepe,2015,5,26.0,379.0
Istanbul,Maltepe,2015,6,40.9,379.0
Istanbul,Maltepe,2015,7,1.9,432.0
Istanbul,Maltepe,2015,8,7.9,400.0
Istanbul,Maltepe,2015,9,91.5,302.0
Istanbul,Maltepe,2015,10,105.6,215.0
Istanbul,Maltepe,2015,11,29.3,237.0
Istanbul,Maltepe,2015,12,27.0,210.0
Istanbul,Maltepe,2016,1,161.3,209.0
Istanbul,Maltepe,2016,2,73.5,223.0
Istanbul,Maltepe,2016,3,76.1,264.0
Istanbul,Maltepe,2016,4,10.8,348.0
Istanbul,Maltepe,2016,5,48.6,373.0
Istanbul,Maltepe,2016,6,17.0,403.0
Istanbul,Maltepe,2016,7,4.3,431.0
Istanbul,Maltepe,2016,8,24.6,382.0
Istanbul,Maltepe,2016,9,46.0,329.0
Istanbul,Maltepe,2016,10,35.4,244.0
Istanbul,Maltepe,2016,11,117.1,226.0
Istanbul,Maltepe,2016,12,146.8,180.0
Istanbul,Maltepe,2017,1,129.3,159.0
Istanbul,Maltepe,2017,2,38.0,213.0
Istanbul,Maltepe,2017,3,56.0,269.0
Istanbul,Maltepe,2017,4,37.6,326.0
Istanbul,Maltepe,2017,5,46.7,377.0
Istanbul,Maltepe,2017,6,65.8,365.0
Istanbul,Maltepe,2017,7,37.0,411.0
Istanbul,Maltepe,2017,8,26.7,382.0
Istanbul,Maltepe,2017,9,35.0,331.0
Istanbul,Maltepe,2017,10,98.3,264.0
Istanbul,Maltepe,2017,11,57.0,236.0
Istanbul,Maltepe,2017,12,94.8,171.0
Istanbul,Maltepe,2018,1,75.7,165.0
Istanbul,Maltepe,2018,2,83.9,142.0
Istanbul,Maltepe,2018,3,123.7,254.0
Istanbul,Maltepe,2018,4,18.5,355.0
Istanbul,Maltepe,2018,5,75.0,335.0
Istanbul,Maltepe,2018,6,38.1,391.0
Istanbul,Maltepe,2018,7,29.4,421.0
Istanbul,Maltepe,2018,8,2.7,402.0
Istanbul,Maltepe,2018,9,61.2,313.0
Istanbul,Maltepe,2018,10,24.7,259.0
Istanbul,Maltepe,2018,11,85.7,169.0
Istanbul,Maltepe,2018,12,165.6,137.0
Istanbul,Maltepe,2019,1,116.6,137.0
Istanbul,Maltepe,2019,2,72.4,168.0
Istanbul,Maltepe,2019,3,32.5,289.0
Istanbul,Maltepe,2019,4,44.2,307.0
Istanbul,Maltepe,2019,5,39.4,384.0
Istanbul,Maltepe,2019,6,23.7,404.0
Istanbul,Maltepe,2019,7,32.5,409.0
Istanbul,Maltepe,2019,8,42.6,384.0
Istanbul,Maltepe,2019,9,18.3,344.0
Istanbul,Maltepe,2019,10,46.1,283.0
Istanbul,Maltepe,2019,11,54.7,234.0
Istanbul,Maltepe,2019,12,73.8,169.0
Istanbul,Maltepe,2020,1,113.5,168.0
Istanbul,Maltepe,2020,2,76.4,201.0
Istanbul,Maltepe,2020,3,83.3,233.0
Istanbul,Maltepe,2020,4,59.1,293.0
Istanbul,Maltepe,2020,5,66.1,368.0
Istanbul,Maltepe,2020,6,56.1,399.0
Istanbul,Maltepe,2020,7,5.3,421.0
Istanbul,Maltepe,2020,8,6.2,403.0
Istanbul,Maltepe,2020,9,13.7,345.0
Istanbul,Maltepe,2020,10,75.7,280.0
Istanbul,Maltepe,2020,11,19.6,238.0
Istanbul,Maltepe,2020,12,30.8,169.0
Istanbul,Maltepe,2021,1,151.0,171.0
Istanbul,Maltepe,2021,2,63.5,214.0
Istanbul,Maltepe,2021,3,88.4,229.0
Istanbul,Maltepe,2021,4,65.9,283.0
Istanbul,Maltepe,2021,5,49.4,387.0
Istanbul,Maltepe,2021,6,75.9,375.0
Istanbul,Maltepe,2021,7,58.5,418.0
Istanbul,Maltepe,2021,8,14.5,401.0
Istanbul,Maltepe,2021,9,20.9,334.0
Istanbul,Maltepe,2021,10,42.0,256.0
Istanbul,Maltepe,2021,11,68.9,203.0
Istanbul,Maltepe,2021,12,104.6,173.0
Istanbul,Maltepe,2022,1,65.8,191.0
Istanbul,Maltepe,2022,2,127.6,168.0
Istanbul,Maltepe,2022,3,43.5,244.0
Istanbul,Maltepe,2022,4,57.0,285.0
Istanbul,Maltepe,2022,5,22.7,401.0
Istanbul,Maltepe,2022,6,67.4,382.0
Istanbul,Maltepe,2022,7,31.4,423.0
Istanbul,Maltepe,2022,8,72.0,371.0
Istanbul,Maltepe,2022,9,52.3,331.0
Istanbul,Maltepe,2022,10,27.3,270.0
Istanbul,Maltepe,2022,11,52.6,233.0
Istanbul,Maltepe,2022,12,45.1,206.0
Istanbul,Maltepe,2023,1,20.5,192.0
Istanbul,Maltepe,2023,2,62.1,221.0
Istanbul,Maltepe,2023,3,142.4,186.0
Istanbul,Maltepe,2023,4,104.7,263.0
Istanbul,Maltepe,2023,5,77.2,309.0
Istanbul,Maltepe,2023,6,60.9,376.0
Istanbul,Maltepe,2023,7,28.2,415.0
Istanbul,Maltepe,2023,8,5.2,381.0
Istanbul,Maltepe,2023,9,35.0,333.0
Istanbul,Maltepe,2023,10,39.9,277.0
Istanbul,Maltepe,2023,11,297.8,190.0
Istanbul,Maltepe,2023,12,73.6,178.0
Istanbul,Maltepe,2024,1,108.7,168.0
Istanbul,Maltepe,2024,2,30.3,209.0
Istanbul,Maltepe,2024,3,70.5,251.0
Istanbul,Maltepe,2024,4,43.2,299.0
Istanbul,Maltepe,2024,5,65.2,349.0
Istanbul,Maltepe,2024,6,3.6,416.0
Istanbul,Maltepe,2024,7,33.1,416.0
Istanbul,Maltepe,2024,8,16.0,398.0
Istanbul,Maltepe,2024,9,86.8,313.0
Istanbul,Maltepe,2024,10,10.6,282.0
Istanbul,Maltepe,2024,11,75.1,204.0
Istanbul,Maltepe,2024,12,205.1,153.0
Istanbul,Pendik,2015,1,116.7,189.0
Istanbul,Pendik,2015,2,120.5,189.0
Istanbul,Pendik,2015,3,68.2,225.0
Istanbul,Pendik,2015,4,82.2,319.0
Istanbul,Pendik,2015,5,26.0,379.0
Istanbul,Pendik,2015,6,40.9,379.0
Istanbul,Pendik,2015,7,1.9,432.0
Istanbul,Pendik,2015,8,7.9,400.0
Istanbul,Pendik,2015,9,91.5,302.0
Istanbul,Pendik,2015,10,105.6,215.0
Istanbul,Pendik,2015,11,29.3,237.0
Istanbul,Pendik,2015,12,27.0,210.0
Istanbul,Pendik,2016,1,161.3,209.0
Istanbul,Pendik,2016,2,73.5,223.0
Istanbul,Pendik,2016,3,76.1,264.0
Istanbul,Pendik,2016,4,10.8,348.0
Istanbul,Pendik,2016,5,48.6,373.0
Istanbul,Pendik,2016,6,17.0,403.0
Istanbul,Pendik,2016,7,4.3,431.0
Istanbul,Pendik,2016,8,24.6,382.0
Istanbul,Pendik,2016,9,46.0,329.0
Istanbul,Pendik,2016,10,35.4,244.0
Istanbul,Pendik,2016,11,117.1,225.0
Istanbul,Pendik,2016,12,146.8,179.0
Istanbul,Pendik,2017,1,106.6,165.0
Istanbul,Pendik,2017,2,37.9,214.0
Istanbul,Pendik,2017,3,59.0,267.0
Istanbul,Pendik,2017,4,44.9,324.0
Istanbul,Pendik,2017,5,49.2,371.0
Istanbul,Pendik,2017,6,83.6,361.0
Istanbul,Pendik,2017,7,36.7,406.0
Istanbul,Pendik,2017,8,24.2,383.0
Istanbul,Pendik,2017,9,32.5,333.0
Istanbul,Pendik,2017,10,113.1,266.0
Istanbul,Pendik,2017,11,57.8,237.0
Istanbul,Pendik,2017,12,101.0,174.0
Istanbul,Pendik,2018,1,73.7,164.0
Istanbul,Pendik,2018,2,86.2,152.0
Istanbul,Pendik,2018,3,116.6,262.0
Istanbul,Pendik,2018,4,20.6,354.0
Istanbul,Pendik,2018,5,81.5,334.0
Istanbul,Pendik,2018,6,31.7,394.0
Istanbul,Pendik,2018,7,49.9,424.0
Istanbul,Pendik,2018,8,4.2,403.0
Istanbul,Pendik,2018,9,78.1,316.0
Istanbul,Pendik,2018,10,29.5,263.0
Istanbul,Pendik,2018,11,71.7,181.0
Istanbul,Pendik,2018,12,177.8,139.0
Istanbul,Pendik,2019,1,115.3,143.0
Istanbul,Pendik,2019,2,73.9,173.0
Istanbul,Pendik,2019,3,31.5,292.0
Istanbul,Pendik,2019,4,48.3,307.0
Istanbul,Pendik,2019,5,48.0,382.0
Istanbul,Pendik,2019,6,20.2,401.0
Istanbul,Pendik,2019,7,45.8,410.0
Istanbul,Pendik,2019,8,46.5,382.0
Istanbul,Pendik,2019,9,17.2,344.0
Istanbul,Pendik,2019,10,48.7,292.0
Istanbul,Pendik,2019,11,69.9,237.0
Istanbul,Pendik,2019,12,72.1,170.0
Istanbul,Pendik,2020,1,109.1,168.0
Istanbul,Pendik,2020,2,76.5,199.0
Istanbul,Pendik,2020,3,87.7,233.0
Istanbul,Pendik,2020,4,47.5,295.0
Istanbul,Pendik,2020,5,70.5,367.0
Istanbul,Pendik,2020,6,64.8,400.0
Istanbul,Pendik,2020,7,10.1,422.0
Istanbul,Pendik,2020,8,6.3,405.0
Istanbul,Pendik,2020,9,23.1,343.0
Istanbul,Pendik,2020,10,61.7,281.0
Istanbul,Pendik,2020,11,21.3,238.0
Istanbul,Pendik,2020,12,19.6,173.0
Istanbul,Pendik,2021,1,128.1,175.0
Istanbul,Pendik,2021,2,68.4,216.0
Istanbul,Pendik,2021,3,98.9,228.0
Istanbul,Pendik,2021,4,68.2,280.0
Istanbul,Pendik,2021,5,45.7,391.0
Istanbul,Pendik,2021,6,84.1,372.0
Istanbul,Pendik,2021,7,68.9,416.0
Istanbul,Pendik,2021,8,19.4,399.0
Istanbul,Pendik,2021,9,19.2,336.0
Istanbul,Pendik,2021,10,45.1,265.0
Istanbul,Pendik,2021,11,71.9,209.0
Istanbul,Pendik,2021,12,106.2,174.0
Istanbul,Pendik,2022,1,75.5,190.0
Istanbul,Pendik,2022,2,116.3,168.0
Istanbul,Pendik,2022,3,46.9,253.0
Istanbul,Pendik,2022,4,66.7,282.0
Istanbul,Pendik,2022,5,23.4,404.0
Istanbul,Pendik,2022,6,55.8,381.0
Istanbul,Pendik,2022,7,25.4,421.0
Istanbul,Pendik,2022,8,84.3,370.0
Istanbul,Pendik,2022,9,61.7,335.0
Istanbul,Pendik,2022,10,33.6,263.0
Istanbul,Pendik,2022,11,39.9,239.0
Istanbul,Pendik,2022,12,35.7,208.0
Istanbul,Pendik,2023,1,24.0,201.0
Istanbul,Pendik,2023,2,67.8,223.0
Istanbul,Pendik,2023,3,156.6,187.0
Istanbul,Pendik,2023,4,124.4,261.0
Istanbul,Pendik,2023,5,59.0,309.0
Istanbul,Pendik,2023,6,74.5,371.0
Istanbul,Pendik,2023,7,44.8,409.0
Istanbul,Pendik,2023,8,7.2,379.0
Istanbul,Pendik,2023,9,50.5,331.0
Istanbul,Pendik,2023,10,51.6,277.0
Istanbul,Pendik,2023,11,263.8,191.0
Istanbul,Pendik,2023,12,66.9,187.0
Istanbul,Pendik,2024,1,143.0,180.0
Istanbul,Pendik,2024,2,35.4,214.0
Istanbul,Pendik,2024,3,66.1,255.0
